Employee ID,Date,Total Sales Amount,Total Units Sold,Region
E058,2023-06-07,3894.28,548,East
E059,2023-09-03,1225.27,702,North
E060,2023-06-03,6511.92,414,East
E061,2023-06-02,3682.8,509,West
E062,2023-03-29,1824.93,926,North
E063,2023-05-03,9260.81,468,West
E064,2023-06-14,4139.45,784,West
E065,2023-04-07,6618.95,575,South
E066,2023-11-17,1921.38,594,East
E067,2023-11-09,8892.22,336,North
E068,2023-08-13,6968.38,791,North
E069,2023-02-08,9867.85,354,North
E070,2023-04-12,8360.01,484,East
E071,2023-11-05,5308.88,106,South
E072,2023-12-22,9696.04,808,West
E073,2023-12-10,7033.86,115,North
E074,2023-08-11,9196.4,743,East
E075,2023-07-17,4617.89,680,East
E076,2023-05-05,1435.9,969,South
E077,2023-10-07,1192.7,105,West
E078,2023-11-13,5162.5,466,East
E079,2023-04-01,5937.7,776,North
E080,2023-03-29,9519.21,405,North
E081,2023-02-08,5916.12,215,South
E082,2023-09-21,9462.93,421,North
E083,2023-02-05,1602.31,750,West
E084,2023-04-11,8574.99,158,North
E085,2023-01-18,7750.54,292,North
E086,2023-12-02,4040.06,632,South
E087,2023-12-06,1217.81,414,East
E088,2023-09-17,2883.76,904,East
E089,2023-02-14,6198.67,637,South
E090,2023-01-28,8748.15,381,South
E091,2023-09-21,4546.27,385,West
E092,2023-01-27,2964.92,236,West
E093,2023-01-13,3108.9,628,North
E094,2023-03-02,4197.75,673,West
E095,2023-03-13,7423.22,431,West
E096,2023-07-28,1679.27,942,North
E097,2023-09-11,2546.8,965,West
E098,2023-03-08,2457.36,204,South
E099,2023-01-17,1099.9,643,South
E100,2023-09-17,3120.73,300,East
E001,2023-06-01,6068.56,658,East
E002,2023-06-09,8516.53,452,South
E003,2023-05-03,6576.75,688,East
E004,2023-10-20,2784.34,914,West
E005,2023-04-16,9499.99,339,East
E006,2023-01-03,4410.82,461,South
E007,2023-08-05,3557.36,306,East
E008,2023-08-25,5694.51,618,West
E009,2023-08-24,4725.97,701,North
E010,2023-03-01,9564.36,529,West
E011,2023-07-08,2424.43,565,North
E012,2023-03-14,7499.57,446,East
E013,2023-09-10,5972.19,838,East
E014,2023-06-04,8314.99,785,North
E015,2023-04-17,6230.44,123,East
E016,2023-01-14,9515.02,972,South
E017,2023-07-02,3898.71,675,South
E018,2023-05-25,6830.46,659,East
E019,2023-05-19,7811.64,563,South
E020,2023-08-24,3885.98,478,South
E021,2023-03-08,6501.77,407,North
E022,2023-11-24,6079.74,900,East
E023,2023-05-19,2180.14,728,North
E024,2023-05-09,1203.27,907,South
E025,2023-02-22,3865.47,946,West
E026,2023-01-30,5218.3,937,South
E027,2023-08-29,1146.69,377,North
E028,2023-07-17,3176.34,400,North
E029,2023-03-09,5426.81,179,South
E030,2023-04-22,1348.9,166,East
E031,2023-12-26,9326.02,951,South
E032,2023-05-21,4522.41,336,East
E033,2023-03-27,7885.57,778,North
E034,2023-04-29,6158.65,151,East
E035,2023-06-11,2562.9,893,East
E036,2023-03-10,3098.96,220,West
E037,2023-07-31,9914.0,985,East
E038,2023-04-09,8082.48,135,South
E039,2023-02-08,1185.4,253,South
E040,2023-07-06,5518.22,467,West
E041,2023-05-14,5407.54,252,South
E042,2023-12-20,8206.7,990,West
E043,2023-07-21,3654.02,176,South
E044,2023-12-13,1265.73,906,North
E045,2023-10-22,3305.81,988,South
E046,2023-09-25,1729.84,351,East
E047,2023-03-01,4406.41,407,East
E048,2023-02-08,7746.43,744,South
E049,2023-07-01,8745.1,655,South
E050,2023-05-12,8999.6,691,West
E051,2024-01-01,4336.11,458,North
E052,2023-03-23,4353.39,278,West
E053,2023-11-03,7898.95,206,North
E054,2023-10-10,3506.05,554,North
E055,2023-10-23,8238.0,873,North
E056,2023-03-06,3158.58,662,North
E057,2023-05-26,8454.07,213,East
E058,2023-06-29,1728.64,835,South
E059,2023-02-25,7023.48,759,West
E060,2023-03-16,4520.61,888,North
E061,2023-04-02,1055.3,730,South
E062,2023-08-29,5700.16,898,West
E063,2023-05-02,6023.39,432,East
E064,2023-07-29,4817.26,216,West
E065,2023-02-12,5356.54,491,West
E066,2023-06-10,3724.89,384,South
E067,2023-11-23,6296.91,767,South
E068,2023-07-19,3182.12,730,West
E069,2023-01-26,7966.79,587,West
E070,2023-01-15,6157.11,717,North
E071,2023-12-13,3242.95,449,East
E072,2023-04-14,1492.77,709,West
E073,2023-01-20,8255.17,500,South
E074,2023-07-13,4861.29,454,North
E075,2023-03-30,9709.11,225,East
E076,2023-08-15,6247.08,987,South
E077,2023-03-02,3943.59,470,South
E078,2023-07-13,8364.75,366,North
E079,2023-07-12,6095.75,799,West
E080,2023-11-28,8598.33,843,West
E081,2023-05-25,3488.72,380,South
E082,2023-07-10,9225.02,480,East
E083,2023-05-23,2350.01,314,East
E084,2023-12-13,8257.45,483,East
E085,2023-09-23,5478.61,565,North
E086,2023-01-09,9166.19,952,North
E087,2023-01-31,2771.25,659,West
E088,2023-09-24,3327.8,114,West
E089,2023-04-28,7088.24,168,South
E090,2023-05-08,2241.98,915,South
E091,2023-08-29,9475.96,977,North
E092,2023-09-25,1046.73,710,West
E093,2023-04-16,2630.6,518,North
E094,2023-10-19,7584.89,834,North
E095,2023-01-06,1104.71,344,South
E096,2023-10-23,8255.47,855,South
E097,2023-01-19,7220.43,922,South
E098,2023-05-22,3537.9,549,North
E099,2023-12-13,4364.43,124,North
E100,2023-06-10,6957.84,500,East
E001,2023-09-29,8234.39,996,North
E002,2023-07-31,2348.12,347,South
E003,2023-07-05,6880.61,807,West
E004,2023-05-22,1216.06,740,East
E005,2023-07-12,7571.37,847,South
E006,2023-04-28,5688.92,926,North
E007,2023-04-24,1654.86,220,East
E008,2023-10-28,9459.02,619,North
E009,2023-08-14,6340.48,181,North
E010,2023-02-19,4847.52,377,North
E011,2023-06-04,2702.08,383,West
E012,2023-08-18,1832.98,862,South
E013,2023-07-13,7929.28,157,West
E014,2023-11-02,8936.03,824,South
E015,2023-03-28,8054.39,492,South
E016,2023-06-27,3997.44,753,South
E017,2023-04-04,5620.8,974,South
E018,2023-10-09,7926.33,752,East
E019,2023-07-28,3738.37,298,South
E020,2023-11-23,2004.04,739,North
E021,2023-05-28,9444.94,604,North
E022,2023-07-14,9016.3,744,West
E023,2023-06-27,6531.42,452,West
E024,2023-08-20,9747.67,976,West
E025,2023-12-30,1472.6,501,East
E026,2023-03-28,1662.53,412,East
E027,2023-11-21,2297.14,492,North
E028,2023-12-26,4851.1,383,South
E029,2023-12-03,1731.93,785,North
E030,2023-05-16,7200.38,827,West
E031,2023-07-26,7177.95,228,North
E032,2023-11-17,3856.42,825,West
E033,2023-04-15,3929.19,761,North
E034,2023-05-26,6782.53,641,West
E035,2023-05-12,5265.32,601,North
E036,2023-09-27,2399.14,350,West
E037,2023-04-19,7093.26,748,West
E038,2023-04-20,3717.66,968,East
E039,2023-05-19,3791.61,847,South
E040,2023-04-09,2170.08,194,South
E041,2023-09-12,4236.49,513,North
E042,2023-12-19,6911.8,512,West
E043,2023-04-07,4674.21,827,South
E044,2023-10-30,3123.81,633,South
E045,2023-03-21,7212.47,650,South
E046,2023-10-29,1825.45,695,East
E047,2023-11-23,6361.05,741,South
E048,2023-07-03,5018.33,292,South
E049,2023-06-22,4449.79,872,South
E050,2023-08-24,8026.61,831,South
E051,2023-12-18,1184.55,667,West
E052,2023-03-10,3728.65,701,South
E053,2023-01-12,9867.11,143,East
E054,2023-05-15,9520.61,889,East
E055,2023-11-10,4489.25,752,North
E056,2023-05-17,1593.21,552,North
E057,2023-07-04,6968.48,100,North
E058,2023-08-16,1308.17,826,South
E059,2023-04-14,6101.72,593,East
E060,2023-03-19,6736.89,975,South
E061,2023-03-23,4513.57,497,North
E062,2023-01-23,5979.13,115,East
E063,2023-09-01,6342.37,889,North
E064,2023-12-24,1504.21,928,West
E065,2023-08-27,2266.34,432,West
E066,2023-06-26,3470.3,555,North
E067,2023-07-25,1484.6,860,West
E068,2023-09-23,2463.31,716,South
E069,2023-09-10,4003.45,409,West
E070,2023-03-27,6400.47,935,South
E071,2023-05-05,2422.5,780,West
E072,2023-11-29,9085.98,559,South
E073,2023-08-16,2037.68,737,South
E074,2023-04-27,5507.45,845,East
E075,2023-04-23,1359.65,188,South
E076,2023-05-05,2171.13,302,West
E077,2023-12-30,8774.21,918,South
E078,2023-04-11,3074.82,791,East
E079,2023-08-10,2336.78,157,West
E080,2023-10-29,9791.7,283,East
E081,2023-03-03,6148.25,304,North
E082,2023-11-02,6812.08,416,West
E083,2023-11-27,8798.36,418,South
E084,2023-01-10,3209.24,414,East
E085,2023-09-01,3133.61,619,East
E086,2023-02-28,6573.32,479,East
E087,2023-11-05,3331.34,741,East
E088,2023-08-06,5391.96,649,North
E089,2023-03-09,1814.5,808,West
E090,2023-02-12,6311.1,366,East
E091,2023-08-12,2829.88,465,North
E092,2023-02-02,5995.59,186,West
E093,2023-06-24,7468.96,755,South
E094,2023-04-04,8516.73,178,South
E095,2023-05-11,3390.88,447,East
E096,2023-02-09,2773.85,216,West
E097,2023-06-13,6973.41,627,North
E098,2023-08-03,7890.33,161,South
E099,2023-10-02,2238.15,604,West
E100,2023-05-31,5186.3,862,West
E001,2023-01-29,7057.91,545,South
E002,2023-07-15,1187.5,973,North
E003,2023-04-18,7997.22,975,East
E004,2023-05-12,7077.33,302,North
E005,2023-02-08,7482.7,705,East
E006,2023-04-05,8620.47,627,South
E007,2023-08-12,1195.55,883,North
E008,2023-04-30,9883.58,218,South
E009,2023-01-14,5681.73,193,East
E010,2023-07-14,9534.36,303,East
E011,2023-04-09,4036.31,405,West
E012,2023-07-17,2334.85,203,East
E013,2023-01-23,4087.66,271,West
E014,2023-01-01,4810.63,922,North
E015,2023-06-07,8412.26,472,West
E016,2023-03-31,6599.45,680,South
E017,2023-09-16,8109.81,545,South
E018,2023-02-12,4318.64,420,South
E019,2023-04-05,5672.04,121,West
E020,2023-03-10,6765.71,126,East
E021,2023-02-09,1476.57,264,South
E022,2023-10-07,3606.99,596,South
E023,2023-07-31,2732.38,463,West
E024,2023-03-16,6360.91,355,West
E025,2023-07-10,7427.95,685,North
E026,2023-06-07,2239.47,245,West
E027,2023-05-18,7843.41,204,North
E028,2023-02-22,7113.3,363,West
E029,2023-10-09,4703.65,327,North
E030,2023-02-27,1078.8,604,East
E031,2023-10-04,4373.04,126,East
E032,2023-06-26,5051.52,484,East
E033,2023-07-07,9571.46,733,West
E034,2023-06-07,2632.32,641,West
E035,2023-12-17,2123.16,167,North
E036,2023-04-02,8892.21,934,West
E037,2023-10-04,1441.69,619,South
E038,2023-04-17,2911.64,160,South
E039,2023-01-11,9178.71,644,North
E040,2023-11-04,5524.99,962,South
E041,2023-07-08,9928.17,108,South
E042,2023-05-05,9188.33,660,East
E043,2023-10-30,7944.83,746,South
E044,2023-11-23,5156.33,850,East
E045,2023-04-07,6063.94,120,West
E046,2023-02-21,9516.63,637,West
E047,2023-12-03,4144.23,279,North
E048,2023-11-28,3731.04,776,East
E049,2023-04-05,6742.45,309,West
E050,2023-05-15,7733.88,167,North
E051,2023-11-19,1580.45,892,East
E052,2023-09-18,1425.96,642,North
E053,2023-07-31,2996.68,642,South
E054,2023-12-14,9016.38,267,South
E055,2023-10-06,5166.34,657,North
E056,2023-07-31,2804.69,561,East
E057,2023-10-05,6226.83,675,North
E058,2023-10-05,1901.26,963,West
E059,2023-12-21,7598.1,729,South
E060,2023-05-31,4971.42,379,East
E061,2023-02-18,3983.89,498,East
E062,2023-09-04,5786.47,799,South
E063,2023-02-08,5663.35,660,South
E064,2023-12-01,3963.08,924,East
E065,2023-12-04,1903.77,166,North
E066,2023-03-16,9314.63,140,South
E067,2023-09-08,5003.39,527,West
E068,2023-09-14,8931.32,594,East
E069,2023-09-19,5677.58,965,North
E070,2023-02-28,5538.51,727,South
E071,2023-04-28,1754.05,174,South
E072,2023-07-27,7605.29,811,East
E073,2023-01-02,7602.51,396,East
E074,2023-09-13,7042.32,277,West
E075,2023-12-21,7272.14,219,South
E076,2023-01-17,6315.63,554,West
E077,2023-11-27,2839.12,193,East
E078,2023-06-07,2260.46,885,South
E079,2023-09-06,9290.52,910,East
E080,2023-01-27,4791.91,118,North
E081,2023-05-24,9325.09,166,North
E082,2023-05-23,9923.61,676,West
E083,2023-07-08,4109.65,491,East
E084,2023-10-27,1779.71,997,East
E085,2023-07-11,4691.26,495,East
E086,2023-05-14,6410.75,399,North
E087,2023-04-06,7938.24,507,West
E088,2023-06-04,6509.56,236,East
E089,2023-12-02,8046.94,534,East
E090,2023-01-25,1962.43,687,West
E091,2023-11-17,5526.87,388,West
E092,2023-11-23,2437.62,420,North
E093,2023-12-13,6888.22,709,North
E094,2023-11-02,6149.99,109,South
E095,2023-01-08,7900.58,830,East
E096,2023-07-19,5460.33,616,West
E097,2023-12-04,6200.59,943,West
E098,2023-02-04,7701.1,749,North
E099,2023-02-26,2759.7,174,East
E100,2023-06-07,1112.16,334,East
E001,2023-07-04,6181.06,510,East
E002,2023-02-02,9217.32,869,West
E003,2023-04-27,3880.64,683,East
E004,2023-12-05,8917.04,305,South
E005,2023-05-07,7372.59,881,East
E006,2023-04-09,4507.61,843,South
E007,2024-01-01,9254.08,991,West
E008,2023-10-18,6951.14,731,North
E009,2023-07-01,7113.26,586,East
E010,2023-05-03,2234.7,709,North
E011,2023-03-06,4896.58,780,North
E012,2023-12-06,8338.31,961,North
E013,2023-01-21,7394.68,172,South
E014,2023-06-16,3280.28,977,West
E015,2023-07-05,6326.29,607,West
E016,2023-12-31,3711.69,499,North
E017,2023-02-11,5272.88,134,West
E018,2023-10-02,2493.68,671,West
E019,2023-12-21,7857.22,469,East
E020,2023-11-16,2799.23,373,North
E021,2023-12-27,5287.97,213,East
E022,2023-08-12,8824.56,854,West
E023,2023-08-24,9694.23,304,South
E024,2023-10-15,3674.2,215,North
E025,2023-05-26,1909.85,661,North
E026,2023-08-31,1640.86,215,North
E027,2023-09-17,9615.63,425,North
E028,2023-09-29,1539.87,841,South
E029,2023-05-05,1809.02,514,West
E030,2023-12-01,3331.79,841,West
E031,2023-09-26,1988.13,811,South
E032,2023-05-06,5978.15,693,East
E033,2023-04-23,1138.77,640,South
E034,2023-07-04,6144.35,659,East
E035,2023-02-17,3329.5,811,North
E036,2023-11-12,7470.87,773,East
E037,2023-11-26,8082.34,241,East
E038,2023-04-01,2946.62,218,West
E039,2023-05-10,7043.56,202,North
E040,2023-11-27,1093.04,386,North
E041,2023-09-20,9661.54,849,South
E042,2023-01-21,9258.43,762,West
E043,2023-03-21,1872.1,883,North
E044,2023-12-21,6440.23,705,North
E045,2023-07-13,4050.19,734,South
E046,2023-01-17,1327.34,610,South
E047,2023-11-22,1547.85,546,North
E048,2023-12-12,7594.61,729,South
E049,2023-05-16,2804.03,976,South
E050,2023-03-28,6830.12,293,West
E051,2023-08-08,5904.73,838,South
E052,2023-11-28,2874.56,634,South
E053,2023-08-10,5200.45,183,West
E054,2023-02-09,8007.3,298,North
E055,2023-07-24,3693.73,412,East
E056,2023-01-19,3648.84,365,East
E057,2023-02-06,3261.64,914,North
E058,2023-12-08,5204.93,181,West
E059,2023-01-28,1631.59,753,South
E060,2023-07-02,7807.1,947,North
E061,2023-08-19,7100.8,776,East
E062,2023-03-31,3767.03,692,East
E063,2023-01-28,9088.86,803,West
E064,2023-10-09,8670.53,471,East
E065,2023-07-06,1099.5,926,East
E066,2023-08-12,4654.16,321,North
E067,2023-04-09,3860.96,471,West
E068,2023-09-19,8379.5,113,East
E069,2023-12-24,3045.2,975,West
E070,2023-03-16,3212.3,550,North
E071,2023-09-19,3146.72,477,North
E072,2023-11-15,2028.73,220,South
E073,2023-09-18,3640.27,462,South
E074,2023-04-07,4950.04,148,North
E075,2023-04-30,5711.45,243,North
E076,2023-08-10,6819.08,467,East
E077,2023-09-26,5285.3,620,West
E078,2023-02-01,1522.95,774,West
E079,2023-08-25,3353.5,440,West
E080,2023-12-07,2867.85,402,South
E081,2023-07-21,4606.92,719,North
E082,2023-01-18,7210.39,623,West
E083,2023-02-06,5695.67,175,East
E084,2023-06-16,5155.4,819,North
E085,2023-02-23,5957.49,816,South
E086,2023-05-21,2231.52,668,South
E087,2023-04-02,1708.16,843,West
E088,2023-04-07,1699.05,663,South
E089,2023-05-13,9954.27,992,West
E090,2023-01-05,6995.13,541,North
E091,2023-09-01,2591.41,678,South
E092,2023-04-23,3304.33,572,South
E093,2023-03-30,4442.75,986,West
E094,2023-09-05,5351.27,719,East
E095,2023-10-14,6789.01,168,West
E096,2023-08-16,9262.56,458,West
E097,2023-02-16,7771.07,831,East
E098,2023-10-29,2246.09,839,North
E099,2023-06-09,3823.17,629,North
E100,2023-02-11,5785.91,438,East
E001,2023-11-16,9587.76,594,South
E002,2023-11-22,7659.5,766,East
E003,2023-10-19,6839.62,953,North
E004,2023-12-14,5367.42,115,West
E005,2023-01-29,4652.08,457,East
E006,2023-05-20,4792.31,599,South
E007,2023-08-11,4571.77,686,South
E008,2023-01-27,8317.11,106,South
E009,2023-08-12,3407.75,217,West
E010,2023-04-13,3713.8,870,East
E011,2023-01-20,1998.41,286,West
E012,2023-10-26,2749.4,242,West
E013,2023-05-27,3963.0,968,South
E014,2023-02-18,3780.73,420,East
E015,2023-02-25,3498.76,381,South
E016,2023-01-31,6866.79,534,North
E017,2023-05-19,9288.92,618,North
E018,2023-12-19,6425.88,972,East
E019,2023-12-25,1323.15,906,East
E020,2023-09-23,9555.03,547,East
E021,2023-12-10,7563.13,510,South
E022,2023-09-18,5802.7,528,North
E023,2023-04-14,8558.52,414,South
E024,2023-09-19,2355.83,223,South
E025,2023-09-08,8996.95,576,South
E026,2023-03-10,1323.96,749,West
E027,2023-08-15,9897.8,124,East
E028,2023-07-23,5136.37,566,West
E029,2023-12-08,6258.63,124,West
E030,2023-09-18,2226.71,754,South
E031,2023-04-05,5599.24,586,West
E032,2023-04-28,7094.07,258,West
E033,2023-07-12,4381.06,971,West
E034,2023-01-04,7712.6,553,North
E035,2023-03-27,4342.71,883,South
E036,2023-07-07,7817.74,192,East
E037,2023-03-19,9183.28,178,South
E038,2023-09-19,7457.09,323,South
E039,2023-07-30,2600.95,813,South
E040,2023-10-17,7696.57,985,North
E041,2023-08-17,9767.99,337,East
E042,2023-08-09,5478.42,616,West
E043,2023-12-08,1740.29,367,West
E044,2023-08-19,6759.31,398,East
E045,2023-09-10,4668.79,641,South
E046,2023-07-01,9127.68,712,South
E047,2023-08-10,4980.84,867,East
E048,2023-12-30,4190.43,631,West
E049,2023-01-01,3407.64,884,East
E050,2023-03-02,9100.6,934,North
E051,2023-04-26,8225.5,523,West
E052,2023-03-25,7583.08,600,East
E053,2023-07-15,1054.12,583,South
E054,2023-06-04,7321.62,707,East
E055,2023-02-01,8341.53,794,North
E056,2023-03-27,9059.39,646,North
E057,2023-11-17,2861.3,850,East
E058,2023-08-12,3291.27,116,East
E059,2023-12-07,3646.57,299,South
E060,2023-09-24,9837.32,687,South
E061,2023-07-07,1870.23,374,West
E062,2023-07-17,7639.37,673,West
E063,2023-11-13,2017.81,658,East
E064,2023-01-01,5696.06,466,South
E065,2023-01-25,9268.0,390,South
E066,2023-06-03,5571.37,976,South
E067,2023-05-29,9579.25,240,East
E068,2023-10-31,1365.28,106,East
E069,2023-04-18,8469.64,410,North
E070,2023-08-28,9593.98,689,North
E071,2023-10-17,7508.75,829,North
E072,2023-11-17,4438.64,559,West
E073,2023-07-31,2061.64,790,East
E074,2023-07-20,7088.54,714,South
E075,2023-07-22,8514.27,614,South
E076,2023-03-01,9026.0,800,North
E077,2023-04-11,1161.31,357,North
E078,2023-12-20,2347.11,704,South
E079,2023-03-18,3809.53,512,West
E080,2023-11-30,3847.38,371,West
E081,2023-09-05,4175.23,360,West
E082,2023-09-08,7384.52,657,North
E083,2023-01-12,8304.02,426,North
E084,2023-05-07,7163.11,263,East
E085,2023-11-10,8635.57,684,South
E086,2023-04-15,7433.49,520,South
E087,2023-07-12,1142.35,797,West
E088,2023-04-24,9207.36,643,East
E089,2023-01-28,8934.75,196,North
E090,2023-05-19,7286.23,606,South
E091,2023-06-25,8135.76,961,West
E092,2023-02-28,8815.86,733,North
E093,2023-07-14,4955.54,874,South
E094,2023-04-05,3752.68,709,South
E095,2023-10-13,1126.35,110,West
E096,2023-09-30,5910.78,819,South
E097,2023-11-09,8686.75,466,South
E098,2023-11-13,7265.03,324,North
E099,2023-12-07,9020.2,770,North
E100,2023-09-18,4701.82,579,West
E001,2023-01-15,5518.92,442,East
E002,2023-11-20,6409.23,113,West
E003,2023-09-15,3162.17,956,East
E004,2023-09-29,2266.72,217,South
E005,2023-01-31,3097.37,852,South
E006,2023-07-02,3818.38,801,West
E007,2023-04-07,3905.9,652,North
E008,2023-03-15,9036.82,631,North
E009,2023-08-07,4124.83,271,North
E010,2023-10-01,4859.51,570,East
E011,2023-12-19,7918.48,870,North
E012,2023-05-20,1662.37,813,North
E013,2023-05-13,9177.12,644,North
E014,2023-08-19,6772.82,819,North
E015,2023-10-25,9916.94,193,North
E016,2023-11-11,1609.42,430,East
E017,2023-01-16,4993.49,529,South
E018,2023-04-19,6936.88,715,North
E019,2023-07-09,3059.14,977,West
E020,2023-02-04,2798.49,959,South
E021,2023-02-10,1038.16,639,North
E022,2023-06-30,2368.98,848,North
E023,2023-09-21,3918.51,198,North
E024,2023-06-05,2260.35,188,East
E025,2023-05-20,3336.14,578,North
E026,2023-03-01,7639.89,729,West
E027,2023-12-31,6030.08,178,North
E028,2023-11-10,4169.89,740,West
E029,2023-12-14,1759.11,110,East
E030,2023-11-11,4181.73,197,East
